设备编号,下单时间,订单编号,购买数量（个）,手续费（元）,总金额（元）,支付状态,出货状态,收款方,退款金额（元）,购买用户,商品ID,商品详情,省市区,软件版本
112535,2018/4/24 15:50,112535qr15245563056706,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0v2HBawQBNJDrHJKakS0vsU,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 12:37,112534qr15245447126299,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0qfbSn3OJAnK-fdEs_SDWRY,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 9:47,112534qr15245344844265,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0t78P9zjK2InL2qFgyxDjoQ,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/24 8:25,112537qr15245295417538,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0mcEDJOP7ugGUsdraKrFtPA,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/23 23:22,112535qr15244969978792,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0s01t-XWDz2PkMqCSI_eOGM,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 23:12,112535qr15244964119040,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0k6uvMPCIFL8n9-bATPop2o,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/23 13:34,112534qr15244616927607,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0gykgZcAlhqr206PdkkezWM,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/23 13:32,112537qr15244615862356,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0hYF8YS3ICdyADbWj5NwAZk,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112536,2018/4/23 9:08,112536qr15244457797533,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0l-0Rk_BqjLhAgPZBjCi3-4,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 2:47,112535qr15244229081864,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0jVO-4GceKm742ISe08DeG0,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/22 19:42,112535qr15243974028802,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0srKVmfrGEMjzabhSG_wxMg,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/22 16:10,112535qr15243846312029,1,0.07,7.0,支付宝,出货成功,鑫零售结算,0,os-xL0l7QUsxBqYf65uQREPT3Pfs,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/22 0:27,112537qr15243280979708,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0qblHxJZhSOdkvyk5HzmpXs,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112538,2018/4/21 23:45,112538qr15243255577436,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0hwkn4QqNIf2y5myRgeJJ68,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112540,2018/4/21 20:29,112540qr15243137779581,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0kJQnHXTLcxDLJ1cAezUUbE,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112539,2018/4/21 10:28,112539qr15242776931176,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0pTV2vKg0IElyzTs1_MR4WU,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/21 8:50,112536qr15242718467670,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0incauYnn-FiUaFAWFG3Do0,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/20 22:42,112535qr15242353339149,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0gHoPPcWIRXjIhBmPF0WB3Y,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112538,2018/4/20 19:31,112538qr15242238952106,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0pOSUGvsl7qmtnN15RogvY0,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37.2;rk3288;(900x1440)
112534,2018/4/20 11:46,112534qr15241959857170,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0nK1Lfw_xZZrgALjSxrSqmA,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/20 10:22,112534qr15241909683709,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0t7joWjDOl3iC3w0JULMjqc,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/19 22:07,112537qr15241468452242,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0t78P9zjK2InL2qFgyxDjoQ,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/19 20:17,112535qr15241403006590,1,0.07,7.0,微信,出货成功,平台,0,os-xL0l_OWNN6gXUZ_l2KIX1ed4s,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/19 15:46,112535qr15241240106743,1,0.07,7.0,微信,出货失败,平台,0,os-xL0t9CqLgi7ryMBGfn1JN5F5s,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/19 13:50,112536qr15241170494827,1,0.07,7.0,支付宝,出货成功,鑫零售结算,0,os-xL0ivvEsnOaz3DDXdv2qx2Yew,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/19 9:24,112534qr15241010511611,1,0.07,7.0,微信,出货成功,平台,0,os-xL0thfoSCYWV7iDa-fPURuOG4,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/19 0:07,112535qr15240677008853,1,0.07,7.0,微信,出货失败,平台,0,os-xL0mrnPYYOoZhKBHziqkN3bUE,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/18 17:53,112537qr15240452265350,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112535,2018/4/18 12:57,112535qr15240274653235,1,0.07,7.0,微信,出货成功,平台,0,os-xL0n10PUiEQdtnQNTW3c6gP1M,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/18 12:13,112534qr15240247871281,1,0.07,7.0,微信,出货成功,平台,0,ooCjVwFEn5O9sl7XvAOszdTVvRIQ,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/17 21:13,112534qr15239708207684,1,0.07,7.0,微信,出货成功,平台,0,os-xL0txDAVqbRH1FyifqoujIrrM,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/17 19:49,112536qr15239657678889,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0l88tA7S34wjLMSuaQ_JJOU,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/17 0:52,112535qr15238975776326,1,0.07,7.0,微信,出货成功,平台,0,os-xL0mfbAdhukWkMFzVTuZtS7XE,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/16 12:55,112535qr15238545555957,1,0.07,7.0,微信,出货成功,平台,0,os-xL0pYghZ8VGS3xrSotTg4Q1I4,商品0066,元气森林X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112539,2018/4/15 21:16,112539qr15237982014021,1,0.07,7.0,微信,出货成功,平台,0,os-xL0trJe8DAmBlTz4ElApoTjUk,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112539,2018/4/15 9:41,112539qr15237564685599,1,0.07,7.0,微信,出货成功,平台,0,os-xL0moIjW6uRFgvhrW69-0ubBw,商品0066,元气森林X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112718,2018/4/29 16:29,112718qr15249905716531,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0uXPz494_L3le9Jgp8678yg,商品0067,燕塘纯牛奶X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112748,2018/4/29 16:23,112748qr15249902378569,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0pbmj8eJguLzQOkFGJZh9ck,商品0068,劲仔鱼仔酱汁X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112688,2018/4/28 11:48,112688qr15248873217677sd,1,0.01,1.0,支付宝,出货成功,鑫零售结算,0,os-xL0hE5J4SasjY2GZL4OTkPcD4,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/27 18:37,112639qr15248254344862,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0o5m-ivdDNwFe_7oNWjNwvk,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/27 18:36,112639qr15248254041940,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0kPVfjWW52Ien4CLHaHoBXI,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/27 18:35,112639qr15248253682770,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0t9CqLgi7ryMBGfn1JN5F5s,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/26 18:19,112639qr15247379794942,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0uTt3yjT0EjFKkVWJhdwlp4,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/26 18:18,112639qr15247379394264,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0k3U-fI3VyWSw0fzmvJkgNg,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/25 21:18,112540qr15246623222364,1,0.01,1.0,支付宝,出货成功,鑫零售结算,0,os-xL0is84_Yi3TWYE2cUv_woqP8,商品0068,劲仔鱼仔酱汁X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/23 13:23,112537qr15244610668166,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0v99P0IQ_EnjTXc_bO1V0qE,商品0068,劲仔鱼仔酱汁X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112540,2018/4/21 21:10,112540qr15243162092946,1,0.01,1.0,微信,出货成功,鑫零售结算,0,os-xL0pKT4spcBkkiw9Ju4cI-zOE,商品0068,劲仔鱼仔酱汁X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112726,2018/4/29 16:18,112726qr15249898962713,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0ocPR98z4jccMN9MsHsmOpc,商品0069,曲奇夹心饼草莓味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112739,2018/4/29 15:39,112739qr15249875736868,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0hZbb_6LtY1EBJCxpsnPBjs,商品0069,曲奇夹心饼草莓味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112639,2018/4/28 18:45,112639qr15249123548187,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0o1FokeIYbenlu9GFEQnFB0,商品0069,曲奇夹心饼草莓味X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/27 22:50,112639qr15248406609520,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0gGeVniSJ4AaRc4G7QcSfuw,商品0069,曲奇夹心饼草莓味X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/24 16:49,112540qr15245597636682,1,0.04,4.0,微信,出货成功,鑫零售结算,0,os-xL0h_0kn1RzPXZtZrmzYY9HoI,商品0069,曲奇夹心饼草莓味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112540,2018/4/23 22:08,112540qr15244925188292,1,0.04,4.0,支付宝,出货成功,鑫零售结算,0,os-xL0l8S-mKHPab7vfc9CYZTzj4,商品0069,曲奇夹心饼草莓味X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112749,2018/4/29 16:15,112749qr15249897318022,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0rNuUMpzrFyBfAzXrnx0reQ,商品0070,合味道牛肉味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112750,2018/4/29 16:12,112750qr15249895444113,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0jRqgfgDEx65tRmrdHYFOSI,商品0070,合味道牛肉味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112741,2018/4/29 15:35,112741qr15249873574005,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0gq1EZTvQlLMRel8F9p5SQg,商品0070,合味道牛肉味X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112753,2018/4/29 15:45,112753qr15249879495452,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0ti257G9RPb-jslyZwugE_s,商品0071,贤哥鸡爪X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112704,2018/4/29 14:03,112704qr15249817999198,1,0.07,7.0,微信,出货成功,鑫零售结算,0,os-xL0gvmlezFdgbqZh4aoNElTNU,商品0071,贤哥鸡爪X1;,广东省广州市天河区,V3.0.35;rk3288;(900x1440)
112880,2018/4/28 20:40,112880qr15249192437356,1,0.07,7.0,支付宝,出货成功,鑫零售结算,0,os-xL0nAtc0AvMYpft3rE5LR9oRg,商品0071,贤哥鸡爪X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112752,2018/4/29 15:45,112752qr15249879211506,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0k6uvMPCIFL8n9-bATPop2o,商品0072,康师傅香菇炖鸡X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112736,2018/4/29 15:32,112736qr15249871598309,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0t0qf6Q5Pd7w0WSgAiXDSX4,商品0073,黑派黑水X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112657,2018/4/27 21:35,112657qr15248361282942,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0jVnBr9MmAI_q-6ODeXiEpU,商品0073,黑派黑水X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112657,2018/4/27 21:34,112657qr15248360939139,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0gc-OJwCpBm5EW0VZeDvL4U,商品0073,黑派黑水X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112657,2018/4/27 18:37,112657qr15248254404955,1,0.05,5.0,微信,出货成功,鑫零售结算,0,os-xL0vNsW-n6kaJdj-74vsvgs2g,商品0073,黑派黑水X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112657,2018/4/26 1:01,112657qr15246757175818,1,0.05,5.0,支付宝,出货成功,鑫零售结算,0,os-xL0uXe442H3oJrMw6ciY78BGM,商品0073,黑派黑水X1;,广东省广州市番禺区,V3.0.38;rk3288;(900x1440)
112737,2018/4/29 15:25,112737qr15249867452608,1,0.06,6.0,微信,出货成功,鑫零售结算,0,os-xL0jnrnaDoar48BJEpaAVrklM,商品0074,罐装百威啤酒X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112742,2018/4/29 15:11,112742qr15249858674913,1,0.06,6.0,微信,出货成功,鑫零售结算,0,os-xL0mtJ9Z75YTybgmvFu6sEKQI,商品0074,罐装百威啤酒X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/29 15:26,112531qr15249867913646,1,0.06,6.0,微信,出货成功,鑫零售结算,0,os-xL0h8YSjttJbYsnulgaiPtAR0,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/28 13:49,112531qr15248945858568,1,0.06,6.0,支付宝,出货成功,鑫零售结算,0,os-xL0u9LEj7SH5jQ0y5OwazUfUs,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/26 18:15,112531qr15247377718048,1,0.06,6.0,支付宝,出货成功,鑫零售结算,0,os-xL0vh3biUIF6wv2f--Vi94fls,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/24 18:36,112531qr15245661914342,1,0.06,6.0,支付宝,出货成功,鑫零售结算,0,os-xL0kI_gvPj1H6NNxJyMOpEQg8,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/24 14:49,112531qr15245525967873,1,0.06,6.0,微信,出货成功,鑫零售结算,0,os-xL0pJQPdWCoINGjSTXGZi2FxM,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/24 14:49,112531qr15245525673548,1,0.06,6.0,微信,出货成功,鑫零售结算,0,os-xL0t2q-HsFs7LfJhFnGpTJzag,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112531,2018/4/22 18:27,112531qr15243928833866,1,0.06,6.0,支付宝,出货成功,鑫零售结算,0,os-xL0tr9Yo-eEdU0TE-rk6EU8Ho,商品0075,雀巢咖啡瓶装版X1;,广东省中山市,V2.1.55/1.2;rk3288
112710,2018/4/29 15:24,112710qr15249866985857,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0i2JBajnrVByCnrGFdLuHAY,商品0076,日加满X1;,广东省中山市,V2.1.55/1.2;rk3288
112638,2018/4/28 23:40,112638qr15249300575596,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0jUgsEyh2--jclioyLDLyAw,商品0076,日加满X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112879,2018/4/28 20:25,112879qr15249183356449,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0lI_SUw4bsLTLg8eqGkNu6w,商品0076,日加满X1;,广东省佛山市南海区,V3.0.37;rk3288;(900x1440)
112709,2018/4/28 19:32,112709qr15249151415375,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0rkPg6CYxWDPpcOr6APj9fY,商品0076,日加满X1;,广东省清远市清城区,V2.1.55/1.2;rk3288
112876,2018/4/28 17:45,112876qr15249087034844,1,0.12,12.0,微信,出货失败,鑫零售结算,0,ooCjVwFmPvTkTZpxWinoy6LidtoQ,商品0076,日加满X1;,广东省东莞市,V3.0.35;rk3288;(900x1440)
112540,2018/4/28 17:21,112540qr15249072605986,1,0.12,12.0,支付宝,出货成功,鑫零售结算,0,os-xL0ruwb3He3YesRdWgKSYAY_U,商品0076,日加满X1;,广东省广州市海珠区,V3.0.37;rk3288;(900x1440)
112635,2018/4/28 16:45,112635qr15249051428080,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0gRdT8rsZf4yNWrh-1DCL5A,商品0076,日加满X1;,广东省广州市增城区,V2.1.55/1.2;rk3288
112639,2018/4/28 15:52,112639qr15249019556524,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0pdgBwAe6VcCKCQenILtqmk,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/27 18:14,112534qr15248241397969,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0rbD0_VkYYhnYBfa7WbgScY,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112639,2018/4/26 16:42,112639qr15247321302244,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0vsg4z49fMSveG5KrmJOEHs,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/26 13:17,112534qr15247199413339,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0gvmlezFdgbqZh4aoNElTNU,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/26 12:25,112535qr15247167982703,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0jRqgfgDEx65tRmrdHYFOSI,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/26 11:37,112535qr15247139022012,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0sWbaBR6UNeb6P2DvU_JGVk,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112540,2018/4/26 9:45,112540qr15247071426920,1,0.12,12.0,支付宝,出货成功,鑫零售结算,0,os-xL0t1w-9AzS86ugv61U49FLhU,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112540,2018/4/25 18:45,112540qr15246531546437,1,0.12,12.0,支付宝,出货成功,鑫零售结算,0,os-xL0jkWgjyxhwCJsCdmBHxTg4Q,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/25 16:10,112536qr15246439085399,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0lGXlff_vcWl-a9NOofG5aw,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/25 16:00,112536qr15246433098058,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0ngn0d4xwQKJju4-gJQuS_s,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/25 11:11,112536qr15246259656454,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0h_jYI5qSpG4w4BjRydA4xA,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 19:26,112534qr15245692469221,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0mEVby9SbHACRvHmkCSdnXg,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 15:59,112534qr15245567929700,1,0.12,12.0,支付宝,出货成功,鑫零售结算,0,os-xL0lJvVzpQ_MgR43_ZSxAaJVo,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/24 14:52,112534qr15245527864762,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0mDxLhuErgumuHvfQyLJKmw,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/24 10:13,112535qr15245360566195,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0qL1OOHVC0OZLUJwH-30qKs,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112536,2018/4/23 11:41,112536qr15244549686428,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0pTRvuPdLTuznMDqTlWritY,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 11:34,112535qr15244545218751,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0iNQ7LmoKByCGeIy0oDgD0c,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112535,2018/4/23 11:26,112535qr15244540526712,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0r2LVyPzsdvNVKVTIJ7qMuw,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112537,2018/4/22 0:07,112537qr15243268628450,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0j1xzZzbryOIBZcJiDNgWR8,商品0076,日加满X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/21 13:37,112534qr15242890561551,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0t124avuf-a4FyEYspgDaZk,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112537,2018/4/21 11:06,112537qr15242799917925,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0sMFNvutCs9Mx9JJ-ti8u9Y,商品0076,日加满X1;,广东省广州市番禺区,V3.0.33;rk3288;(900x1440)
112534,2018/4/20 16:07,112534qr15242116798544,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0srhI0cxDtX-ziairOOVGG0,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112536,2018/4/20 14:50,112536qr15242070705226,1,0.12,12.0,微信,出货成功,鑫零售结算,0,os-xL0l21Yl9KNp5sxZgUxRNxVsg,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
112534,2018/4/19 17:09,112534qr15241290105291,1,0.12,12.0,微信,出货成功,平台,0,os-xL0k6gMDSwP0M5RXDaJQ3ZedY,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/19 14:25,112534qr15241191565911,1,0.12,12.0,微信,出货成功,平台,0,os-xL0lqVd8njicNJwqNm3ALIMuA,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112534,2018/4/19 14:25,112534qr15241191291043,1,0.12,12.0,微信,出货成功,平台,0,os-xL0hS4WiCq-mi1hUls-rf1yY8,商品0076,日加满X1;,广东省广州市天河区,V3.0.37;rk3288;(900x1440)
112535,2018/4/18 19:58,112535qr15240527145678,1,0.12,12.0,微信,出货成功,平台,0,os-xL0llFP0ja65In61MhztgLR08,商品0076,日加满X1;,广东省广州市番禺区,V3.0.37;rk3288;(900x1440)
